price,speed,hd,ram,screen,cd,multi,premium,ads,trend
1990,33,214,4,14,no,no,yes,176,6
1399,25,170,4,14,no,no,yes,176,6
1898,33,130,4,14,yes,no,yes,176,6
1725,33,170,4,14,no,no,yes,176,6
2595,50,250,8,15,no,no,yes,176,6
1499,25,170,4,14,no,no,yes,176,6
1990,33,214,4,15,no,no,yes,176,6
2595,50,340,8,14,no,no,yes,176,6
1395,25,80,4,15,no,no,yes,176,6
2675,33,250,8,17,no,no,yes,176,6
1899,25,120,4,14,no,no,no,176,6
2990,50,452,16,15,no,no,yes,176,6
1925,50,170,4,15,no,no,yes,176,6
4098,33,345,16,17,yes,no,yes,176,6
2895,50,452,16,14,no,no,yes,176,6
2495,66,340,8,14,no,no,yes,176,6
1995,33,212,8,15,no,no,yes,176,6
1595,33,170,4,15,no,no,yes,176,6
2195,25,340,8,14,no,no,yes,176,6
2399,50,320,8,14,no,no,yes,176,6
2390,33,340,8,15,no,no,yes,176,6
2690,50,340,8,14,no,no,yes,176,6
1690,33,107,2,15,no,no,yes,176,6
2398,33,245,8,14,yes,no,yes,176,6
2775,50,250,8,17,no,no,yes,176,6
1395,33,107,2,14,no,no,yes,176,6
2520,50,212,8,15,yes,no,yes,176,6
2125,50,250,8,15,no,no,yes,176,6
4398,66,345,16,17,yes,no,yes,176,6
2290,50,214,4,14,no,no,yes,176,6
2489,50,250,8,15,no,no,yes,176,6
2190,33,214,4,15,no,no,yes,176,6
2599,33,240,4,15,no,no,yes,176,6
3789,66,527,8,15,no,no,no,176,6
2699,33,345,16,15,no,no,yes,176,6
2799,50,240,4,15,no,no,yes,176,6
2499,50,170,4,14,no,no,yes,176,6
2049,33,450,4,14,no,no,yes,176,6
2575,66,250,8,15,no,no,yes,176,6
2999,66,345,16,15,no,no,yes,176,6
3495,66,500,8,14,no,no,yes,176,6
2995,66,340,16,15,yes,no,yes,176,6
2275,66,250,8,14,no,no,yes,176,6
2590,33,340,8,15,no,no,yes,176,6
2975,66,250,8,17,no,no,yes,176,6
1950,33,170,4,14,yes,no,yes,176,6
2599,50,450,8,14,no,no,yes,176,6
1695,50,107,2,14,no,no,yes,176,6
2455,33,250,8,17,no,no,yes,176,6
1495,33,170,4,14,no,no,yes,176,6
2290,25,340,8,15,no,no,yes,176,6
3720,66,500,8,14,yes,no,yes,176,6
1795,66,107,2,14,no,no,yes,176,6
2495,33,340,8,14,no,no,yes,176,6
3565,66,540,8,17,no,no,yes,176,6
2845,50,540,8,14,no,no,yes,176,6
2025,33,250,8,15,no,no,yes,176,6
3045,66,540,8,14,no,no,yes,176,6
2299,50,230,4,14,no,no,yes,176,6
2345,50,250,8,15,no,no,yes,176,6
2390,66,214,4,15,no,no,yes,176,6
2795,33,452,16,14,no,no,yes,176,6
1390,25,107,2,14,no,no,yes,176,6
1749,33,250,4,14,no,no,yes,176,6
2690,50,340,8,15,no,no,yes,176,6
1579,25,120,4,14,no,no,no,176,6
3098,33,345,16,15,yes,no,yes,176,6
1295,25,80,4,14,no,no,yes,176,6
1945,50,250,4,14,no,no,yes,176,6
2099,33,120,4,14,no,no,no,176,6
1999,33,245,8,14,no,no,yes,176,6
3090,66,452,16,15,no,no,yes,176,6
1890,25,214,4,15,no,no,yes,176,6
1895,33,214,4,14,no,no,yes,176,6
3398,66,345,16,15,yes,no,yes,176,6
1845,33,250,4,14,no,no,yes,176,6
1795,25,214,4,14,no,no,yes,176,6
2050,50,170,4,14,yes,no,yes,176,6
2495,25,452,16,14,no,no,yes,176,6
2375,50,250,8,15,no,no,yes,176,6
1690,33,107,2,15,no,no,yes,249,7
3299,50,450,8,15,no,no,yes,249,7
1995,66,107,2,14,no,no,yes,249,7
1495,25,107,2,14,no,no,yes,249,7
2999,66,345,16,15,no,no,yes,249,7
3599,33,345,16,17,no,no,yes,249,7
3295,66,545,8,14,no,no,yes,249,7
3999,66,450,8,17,no,no,yes,249,7
3025,33,1370,8,14,no,no,yes,249,7
1890,25,214,4,15,no,no,yes,249,7
2648,66,245,8,14,yes,no,yes,249,7
2295,66,214,4,14,no,no,yes,249,7
2199,66,340,4,14,no,no,yes,249,7
2090,66,107,2,14,no,no,yes,249,7
2075,33,250,8,15,no,no,yes,249,7
2744,33,452,16,14,no,no,yes,249,7
2425,33,545,8,14,no,no,yes,249,7
1749,33,230,4,14,no,no,yes,249,7
1899,33,230,4,14,no,no,yes,249,7
1520,25,170,4,14,yes,no,yes,249,7
1795,33,214,8,14,no,no,yes,249,7
1879,50,210,4,15,no,no,yes,249,7
1590,25,107,2,15,no,no,yes,249,7
1890,33,107,2,14,no,no,yes,249,7
1720,33,212,4,14,yes,no,yes,249,7
1845,33,250,8,15,no,no,yes,249,7
2495,25,452,16,14,no,no,yes,249,7
3099,66,450,16,15,yes,no,yes,249,7
2990,50,452,16,14,no,no,yes,249,7
2144,66,107,2,14,no,no,yes,249,7
1890,33,107,2,15,no,no,yes,249,7
1975,33,250,8,14,no,no,yes,249,7
1945,33,250,4,14,yes,yes,yes,249,7
4248,66,345,16,17,yes,no,yes,249,7
2244,25,340,8,14,no,no,yes,249,7
2044,33,107,2,14,no,no,yes,249,7
1690,33,107,2,14,no,no,yes,249,7
2844,66,340,8,14,no,no,yes,249,7
1749,33,170,4,14,no,no,yes,249,7
2395,33,340,8,17,no,no,yes,249,7
1890,25,214,4,14,no,no,yes,249,7
2694,25,452,16,14,yes,no,yes,249,7
2465,33,250,8,17,no,no,yes,249,7
1999,33,245,8,14,no,no,yes,249,7
1599,25,120,4,14,no,no,no,249,7
2745,66,250,8,17,no,no,yes,249,7
1595,33,107,2,14,no,no,yes,249,7
1999,33,120,4,14,no,no,no,249,7
1939,50,170,4,14,yes,yes,yes,249,7
1590,25,107,2,14,no,no,yes,249,7
1695,33,250,4,14,no,no,yes,249,7
3048,33,345,16,15,yes,no,yes,249,7
1599,25,170,4,14,no,no,yes,249,7
2144,50,107,2,14,no,no,yes,249,7
2744,25,452,16,14,no,no,yes,249,7
1399,25,170,4,14,no,no,yes,249,7
2015,66,210,4,14,yes,no,yes,249,7
2799,66,450,8,15,yes,no,yes,249,7
2095,25,340,8,14,no,no,yes,249,7
2544,66,214,4,14,no,no,yes,249,7
3948,33,345,16,17,yes,no,yes,249,7
2690,33,452,16,15,no,no,yes,249,7
2699,33,345,16,15,no,no,yes,249,7
2490,33,340,8,14,no,no,yes,249,7
2244,33,214,4,14,no,no,yes,249,7
1399,33,130,4,14,no,no,yes,249,7
2795,33,452,16,14,no,no,yes,249,7
3595,50,452,8,14,no,no,yes,249,7
2045,33,250,4,15,yes,yes,yes,249,7
2290,50,214,4,15,no,no,yes,249,7
3090,66,452,16,15,no,no,yes,249,7
2644,33,340,8,14,no,no,yes,249,7
2348,33,245,8,14,yes,no,yes,249,7
2120,33,212,8,14,yes,no,yes,249,7
2494,66,214,4,14,yes,no,yes,249,7
2394,33,340,8,14,yes,no,yes,249,7
1845,66,210,4,14,no,no,yes,249,7
3044,50,452,16,14,no,no,yes,249,7
2195,50,214,4,14,no,no,yes,249,7
2995,66,340,16,15,yes,no,yes,249,7
1829,33,170,4,14,yes,yes,yes,249,7
2845,66,340,8,17,yes,no,yes,249,7
1395,25,107,4,14,no,no,yes,249,7
3495,33,452,8,14,no,no,yes,249,7
2890,33,452,16,14,no,no,yes,249,7
2344,33,214,4,14,no,no,yes,249,7
2944,33,452,16,14,no,no,yes,249,7
2290,33,340,8,15,no,no,yes,249,7
2799,33,240,4,14,no,no,no,249,7
2895,50,452,16,14,no,no,yes,249,7
2599,50,230,4,14,yes,yes,yes,249,7
3499,66,450,8,17,no,no,yes,249,7
1509,50,130,4,14,no,no,yes,249,7
2399,50,340,8,14,yes,no,yes,249,7
2290,50,214,4,14,no,no,yes,249,7
2544,33,340,8,14,no,no,yes,249,7
2295,66,250,8,15,yes,no,yes,249,7
1579,25,120,4,14,no,no,no,249,7
2495,50,340,8,14,no,no,yes,249,7
1944,33,107,2,14,no,no,yes,249,7
1769,66,170,4,14,no,no,yes,249,7
3094,50,452,16,14,yes,no,yes,249,7
1849,33,170,4,14,no,no,yes,249,7
1744,25,107,2,14,no,no,yes,249,7
2744,50,340,8,14,no,no,yes,249,7
1848,33,130,4,14,yes,no,yes,249,7
1644,25,107,2,14,no,no,yes,249,7
2344,50,214,4,14,no,no,yes,249,7
2694,50,340,8,14,yes,no,yes,249,7
2495,66,340,8,14,yes,no,yes,249,7
2945,66,250,8,15,no,no,yes,249,7
2395,50,340,8,15,no,no,yes,249,7
2590,25,452,16,15,no,no,yes,249,7
1795,33,107,2,14,no,no,yes,249,7
1559,50,130,4,14,no,no,yes,249,7
2444,50,214,4,14,no,no,yes,249,7
1794,33,107,2,14,yes,no,yes,249,7
3348,66,345,16,15,yes,no,yes,249,7
2999,66,540,8,15,no,no,yes,249,7
2294,33,214,4,14,yes,no,yes,249,7
2095,33,214,4,14,no,no,yes,249,7
1995,33,212,8,15,no,no,yes,249,7
1769,33,210,4,15,no,no,yes,249,7
2059,66,170,4,14,yes,yes,yes,249,7
2990,50,452,16,15,no,no,yes,249,7
2290,33,340,8,14,no,no,yes,249,7
1299,33,130,4,14,no,no,yes,249,7
2399,50,250,8,15,no,no,yes,249,7
3789,66,527,8,15,no,no,no,249,7
2325,66,250,8,15,no,no,yes,249,7
3495,66,500,8,14,no,no,yes,249,7
2644,25,452,16,14,no,no,yes,249,7
2644,50,340,8,14,no,no,yes,249,7
1694,25,107,2,14,yes,no,yes,249,7
1990,33,214,4,14,no,no,yes,249,7
2225,66,250,4,14,yes,yes,yes,249,7
1295,25,170,4,14,no,no,yes,249,7
2144,33,214,4,14,no,no,yes,249,7
1499,25,170,4,14,no,no,yes,249,7
2294,25,340,8,14,yes,no,yes,249,7
3695,66,452,8,14,no,no,yes,249,7
2099,33,120,4,14,no,no,no,249,7
2794,33,452,16,14,yes,no,yes,249,7
2590,50,340,8,15,no,no,yes,249,7
1795,25,214,4,14,no,no,yes,249,7
1539,33,170,4,14,no,no,yes,249,7
2090,66,107,2,15,no,no,yes,249,7
2344,25,340,8,14,no,no,yes,249,7
2195,33,340,8,14,no,no,yes,249,7
1879,50,170,4,14,no,no,yes,249,7
1975,66,250,4,14,no,no,yes,249,7
2390,66,214,4,15,no,no,yes,249,7
3720,66,500,8,14,yes,no,yes,249,7
1895,50,107,2,14,no,no,yes,249,7
1999,66,210,4,15,no,no,yes,249,7
2595,66,340,8,14,no,no,yes,249,7
2620,50,340,8,15,yes,no,yes,249,7
2344,33,340,8,14,no,no,yes,249,7
1990,50,107,2,14,no,no,yes,249,7
2094,50,107,2,14,yes,no,yes,249,7
1945,33,340,8,15,no,no,yes,249,7
2190,33,214,4,15,no,no,yes,249,7
2299,66,120,4,14,no,no,no,249,7
2444,33,340,8,14,no,no,yes,249,7
2175,66,250,8,15,no,no,yes,249,7
2044,33,214,4,14,no,no,yes,249,7
2244,66,107,2,14,no,no,yes,249,7
2125,66,250,8,15,no,no,yes,249,7
2845,66,250,8,14,no,no,yes,249,7
3899,66,345,16,17,no,no,yes,249,7
1649,50,170,4,14,no,no,yes,249,7
2595,66,340,8,15,yes,no,yes,249,7
3144,66,452,16,14,no,no,yes,249,7
1999,33,230,4,14,no,no,yes,249,7
2899,50,240,4,14,no,no,no,249,7
3090,66,452,16,14,no,no,yes,249,7
2094,33,214,4,14,yes,no,yes,249,7
1895,33,214,4,14,no,no,yes,249,7
2999,66,450,8,15,no,no,yes,249,7
2994,33,452,16,14,yes,no,yes,249,7
1495,33,107,4,14,no,no,yes,249,7
1395,25,170,4,15,no,no,yes,249,7
2675,66,340,8,17,no,no,yes,249,7
2394,50,214,4,14,yes,no,yes,249,7
2590,25,452,16,14,no,no,yes,249,7
2690,33,452,16,14,no,no,yes,249,7
1990,33,214,4,15,no,no,yes,249,7
2190,25,340,8,15,no,no,yes,249,7
3895,66,1370,8,14,no,no,yes,249,7
2999,66,320,8,15,yes,yes,yes,249,7
2890,33,452,16,15,no,no,yes,249,7
1799,33,120,4,14,no,no,no,249,7
2794,66,340,8,14,yes,no,yes,249,7
1899,25,120,4,14,no,no,no,249,7
2190,33,214,4,14,no,no,yes,249,7
1399,25,170,4,14,no,no,yes,249,7
2844,33,452,16,14,no,no,yes,249,7
1559,33,170,4,14,no,no,yes,249,7
2995,66,452,16,14,no,no,yes,249,7
2325,66,250,4,15,yes,yes,yes,249,7
1599,66,130,4,14,no,no,yes,249,7
2299,66,245,8,14,no,no,yes,249,7
1865,33,250,4,14,yes,no,yes,249,7
1990,50,107,2,15,no,no,yes,249,7
1994,33,107,2,14,yes,no,yes,249,7
2109,33,120,4,14,no,no,no,249,7
1948,66,130,4,14,yes,no,yes,249,7
1575,33,210,4,14,no,no,yes,249,7
2690,66,340,8,14,no,no,yes,249,7
1449,25,120,4,14,no,no,no,249,7
2690,66,340,8,15,no,no,yes,249,7
1695,25,214,8,14,no,no,yes,249,7
2145,66,250,4,14,yes,no,yes,249,7
2044,25,214,4,14,no,no,yes,249,7
1895,33,250,8,15,no,no,yes,249,7
2015,33,250,8,15,yes,no,yes,249,7
2490,33,340,8,15,no,no,yes,249,7
1844,33,107,2,14,no,no,yes,249,7
1049,33,80,2,14,no,no,yes,249,7
2595,33,452,16,14,no,no,yes,249,7
2390,66,214,4,14,no,no,yes,249,7
1799,33,250,4,14,no,no,yes,249,7
1744,33,107,2,14,no,no,yes,249,7
2565,33,340,8,17,yes,no,yes,249,7
2744,66,340,8,14,no,no,yes,249,7
2799,50,320,8,15,no,no,yes,249,7
1994,25,214,4,14,yes,no,yes,249,7
1495,33,212,4,14,no,no,yes,249,7
2045,33,250,8,15,no,no,yes,249,7
3194,66,452,16,14,yes,no,yes,249,7
1499,33,130,4,14,no,no,yes,249,7
2194,66,107,2,14,yes,no,yes,249,7
3609,66,527,4,15,no,no,no,249,7
2190,25,340,8,14,no,no,yes,249,7
1745,33,210,4,14,yes,no,yes,249,7
2590,50,340,8,14,no,no,yes,249,7
1639,66,130,4,14,no,no,yes,249,7
2044,50,107,2,14,no,no,yes,249,7
3244,66,452,16,14,no,no,yes,249,7
3595,66,500,8,15,no,no,yes,249,7
1595,33,212,4,15,no,no,yes,249,7
2444,66,214,4,14,no,no,yes,249,7
3144,50,452,16,14,no,no,yes,249,7
2395,33,340,8,14,no,no,yes,249,7
1944,25,214,4,14,no,no,yes,249,7
2594,33,340,8,14,yes,no,yes,249,7
1895,33,212,8,14,no,no,yes,249,7
3044,33,452,16,14,no,no,yes,249,7
2225,66,340,8,15,no,no,yes,249,7
1495,33,212,4,14,no,no,yes,298,8
2799,50,320,8,15,no,no,yes,298,8
1544,25,107,2,14,no,no,yes,298,8
2344,33,426,8,14,no,no,yes,298,8
2794,33,540,16,14,yes,no,yes,298,8
1399,25,170,4,14,no,no,yes,298,8
2295,50,107,4,14,no,no,yes,298,8
2195,66,214,4,14,no,no,yes,298,8
2594,50,426,8,14,yes,no,yes,298,8
3299,50,450,8,15,no,no,yes,298,8
2194,25,426,8,14,yes,no,yes,298,8
3499,66,450,8,17,no,no,yes,298,8
2090,33,214,4,14,no,no,yes,298,8
2695,66,340,4,14,no,no,yes,298,8
2644,50,426,8,14,no,no,yes,298,8
1695,25,214,4,14,no,no,yes,298,8
2095,50,214,4,14,no,no,yes,298,8
1594,25,107,2,14,yes,no,yes,298,8
1845,66,210,4,14,no,no,yes,298,8
2044,50,107,2,14,no,no,yes,298,8
4295,33,1100,16,14,no,no,yes,298,8
2795,33,540,16,14,no,no,yes,298,8
2045,33,250,8,15,no,no,yes,298,8
2544,33,426,8,14,no,no,yes,298,8
2399,50,340,8,14,yes,no,yes,298,8
2225,66,250,4,14,yes,yes,yes,298,8
1470,25,214,4,14,no,no,yes,298,8
1575,33,210,4,14,no,no,yes,298,8
2394,66,214,4,14,yes,no,yes,298,8
1795,50,107,2,14,no,no,yes,298,8
1599,50,170,4,14,no,no,yes,298,8
1299,33,130,4,14,no,no,yes,298,8
4494,33,1100,16,14,yes,no,yes,298,8
2744,33,540,16,14,no,no,yes,298,8
2444,33,426,8,14,no,no,yes,298,8
2090,25,426,8,15,no,no,yes,298,8
2290,66,214,4,14,no,no,yes,298,8
2469,50,340,8,17,no,no,yes,298,8
1495,33,107,4,14,no,no,yes,298,8
1994,33,214,4,14,yes,no,yes,298,8
1644,33,107,2,14,no,no,yes,298,8
2325,66,250,8,15,no,no,yes,298,8
3515,66,424,16,17,yes,no,yes,298,8
1544,33,107,4,14,no,no,yes,298,8
1579,25,120,4,14,no,no,no,298,8
1509,50,130,4,14,no,no,yes,298,8
2589,66,340,8,17,no,no,yes,298,8
2090,25,426,8,14,no,no,yes,298,8
2565,33,340,8,17,yes,no,yes,298,8
2494,50,107,4,14,yes,no,yes,298,8
1865,25,170,4,17,no,no,yes,298,8
2175,66,250,8,15,no,no,yes,298,8
2190,50,214,4,14,no,no,yes,298,8
1444,25,107,4,14,no,no,yes,298,8
2109,33,120,4,14,no,no,no,298,8
2395,50,426,8,14,no,no,yes,298,8
1790,33,107,2,15,no,no,yes,298,8
1795,25,107,4,14,yes,yes,yes,298,8
1695,33,250,4,14,no,no,yes,298,8
3144,66,540,16,14,no,no,yes,298,8
1999,33,230,4,14,no,no,yes,298,8
2494,33,426,8,14,yes,no,yes,298,8
1894,25,214,4,14,yes,no,yes,298,8
2894,66,340,4,14,yes,no,yes,298,8
2399,50,250,8,15,no,no,yes,298,8
1590,33,107,2,15,no,no,yes,298,8
1799,33,120,4,14,no,no,no,298,8
1999,33,245,8,14,no,no,yes,298,8
3094,50,540,16,14,yes,no,yes,298,8
2899,50,240,4,14,no,no,no,298,8
1879,50,170,4,14,no,no,yes,298,8
2744,25,540,16,14,no,no,yes,298,8
2495,33,340,4,14,no,no,yes,298,8
2594,66,107,4,14,yes,no,yes,298,8
2845,66,340,8,17,yes,no,yes,298,8
1799,33,170,4,14,yes,yes,yes,298,8
2999,66,540,8,15,no,no,yes,298,8
3495,50,452,8,14,no,no,yes,298,8
3295,66,545,8,14,no,no,yes,298,8
3099,66,450,16,15,yes,no,yes,298,8
1890,50,107,2,14,no,no,yes,298,8
4594,50,1100,16,14,yes,no,yes,298,8
1819,50,210,4,15,no,no,yes,298,8
1590,33,107,2,14,no,no,yes,298,8
1899,25,120,4,14,no,no,no,298,8
2090,33,214,4,15,no,no,yes,298,8
3395,33,452,8,14,no,no,yes,298,8
3025,33,1370,8,14,no,no,yes,298,8
1795,33,214,4,14,no,no,yes,298,8
2590,25,540,16,14,no,no,yes,298,8
2295,66,250,8,15,yes,no,yes,298,8
1999,33,120,4,14,no,no,no,298,8
1945,33,250,4,14,yes,yes,yes,298,8
1844,25,214,4,14,no,no,yes,298,8
2845,66,250,8,14,no,no,yes,298,8
1599,25,120,4,14,no,no,no,298,8
1890,33,214,4,14,no,no,yes,298,8
1295,25,170,4,14,no,no,yes,298,8
2844,33,540,16,14,no,no,yes,298,8
1944,33,214,4,14,no,no,yes,298,8
1849,33,170,4,14,no,no,yes,298,8
1994,33,214,8,14,yes,no,yes,298,8
2045,33,250,4,15,yes,yes,yes,298,8
2390,33,426,8,15,no,no,yes,298,8
1995,33,340,8,14,no,no,yes,298,8
1490,25,107,2,15,no,no,yes,298,8
3599,33,345,16,17,no,no,yes,298,8
2344,50,214,4,14,no,no,yes,298,8
2644,66,426,8,14,no,no,yes,298,8
2544,50,426,8,14,no,no,yes,298,8
1990,66,107,2,15,no,no,yes,298,8
1695,25,214,8,14,no,no,yes,298,8
2195,33,214,8,14,yes,yes,yes,298,8
2190,50,214,4,15,no,no,yes,298,8
2994,33,540,16,14,yes,no,yes,298,8
1544,50,130,4,14,no,no,yes,298,8
2890,33,540,16,15,no,no,yes,298,8
2995,66,424,16,15,yes,no,yes,298,8
2294,50,214,4,14,yes,no,yes,298,8
1559,33,170,4,14,no,no,yes,298,8
3789,66,527,8,15,no,no,no,298,8
1895,33,107,4,14,yes,yes,yes,298,8
1919,50,170,4,14,yes,yes,yes,298,8
2144,25,426,8,14,no,no,yes,298,8
2295,33,426,8,14,no,no,yes,298,8
2595,50,340,4,14,no,no,yes,298,8
2648,66,245,8,14,yes,no,yes,298,8
2590,66,426,8,15,no,no,yes,298,8
1049,33,80,2,14,no,no,yes,298,8
3495,66,500,16,14,no,no,yes,298,8
1667,33,107,8,14,no,no,yes,298,8
1744,33,107,2,14,no,no,yes,298,8
2244,33,426,8,14,no,no,yes,298,8
2295,50,340,8,15,no,no,yes,298,8
1490,25,107,2,14,no,no,yes,298,8
2595,33,540,16,14,no,no,yes,298,8
2144,66,107,2,14,no,no,yes,298,8
4495,66,1100,16,14,no,no,yes,298,8
2444,66,214,4,14,no,no,yes,298,8
2325,66,250,4,15,yes,yes,yes,298,8
3895,66,1370,8,14,no,no,yes,298,8
1975,33,250,8,14,no,no,yes,298,8
1895,66,107,2,14,no,no,yes,298,8
2299,66,245,8,14,no,no,yes,298,8
2344,66,214,4,14,no,no,yes,298,8
2999,66,320,8,15,yes,yes,yes,298,8
2170,33,340,8,14,yes,no,yes,298,8
2190,33,426,8,15,no,no,yes,298,8
2834,66,426,8,15,no,no,yes,298,8
1944,25,214,4,14,no,no,yes,298,8
1894,33,107,2,14,yes,no,yes,298,8
2099,33,120,4,14,no,no,no,298,8
2225,66,340,8,15,no,no,yes,298,8
2299,66,120,4,14,no,no,no,298,8
2095,25,214,8,14,yes,yes,yes,298,8
2644,25,540,16,14,no,no,yes,298,8
3594,33,452,8,14,yes,no,yes,298,8
2995,66,540,16,14,no,no,yes,298,8
2244,33,214,4,14,no,no,yes,298,8
2990,50,540,16,15,no,no,yes,298,8
1939,66,210,4,15,no,no,yes,298,8
4694,66,1100,16,14,yes,no,yes,298,8
2039,66,170,4,14,yes,yes,yes,298,8
1495,33,107,2,14,no,no,yes,298,8
3334,66,540,16,15,no,no,yes,298,8
3794,66,452,8,14,yes,no,yes,298,8
2999,66,345,16,15,no,no,yes,298,8
2094,66,107,2,14,yes,no,yes,298,8
2694,25,540,16,14,yes,no,yes,298,8
1395,25,170,4,15,no,no,yes,298,8
1948,66,130,4,14,yes,no,yes,298,8
3694,50,452,8,14,yes,no,yes,298,8
1567,25,107,8,14,no,no,yes,298,8
2125,66,250,8,15,no,no,yes,298,8
2745,66,250,8,17,no,no,yes,298,8
1944,33,107,2,14,no,no,yes,298,8
1499,33,130,4,14,no,no,yes,298,8
2999,66,450,8,15,no,no,yes,298,8
1594,25,107,4,14,yes,no,yes,298,8
1995,25,426,8,14,no,no,yes,298,8
2095,33,212,4,17,no,no,yes,298,8
2815,50,340,8,17,no,no,yes,298,8
2495,66,426,8,14,no,no,yes,298,8
3999,66,450,8,17,no,no,yes,298,8
2690,33,540,16,15,no,no,yes,298,8
3144,50,540,16,14,no,no,yes,298,8
1449,25,120,4,14,no,no,no,298,8
1994,50,107,2,14,yes,no,yes,298,8
2495,25,540,16,14,no,no,yes,298,8
3670,66,500,16,14,yes,no,yes,298,8
2794,50,340,4,14,yes,no,yes,298,8
1729,66,170,4,14,no,no,yes,298,8
2690,33,540,16,14,no,no,yes,298,8
4095,66,500,16,17,no,no,yes,298,8
2590,25,540,16,15,no,no,yes,298,8
2244,25,426,8,14,no,no,yes,298,8
1799,33,250,4,14,no,no,yes,298,8
2595,33,340,8,17,no,no,yes,298,8
1599,66,130,4,14,no,no,yes,298,8
2390,33,426,8,14,no,no,yes,298,8
2675,66,340,8,17,no,no,yes,298,8
2890,33,540,16,14,no,no,yes,298,8
3090,66,540,16,15,no,no,yes,298,8
1975,66,250,4,14,no,no,yes,298,8
2944,33,540,16,14,no,no,yes,298,8
1990,66,107,2,14,no,no,yes,298,8
1895,33,250,8,15,no,no,yes,298,8
2145,66,250,4,14,yes,no,yes,298,8
2694,33,340,4,14,yes,no,yes,298,8
1844,33,107,2,14,no,no,yes,298,8
2990,50,540,16,14,no,no,yes,298,8
2590,66,426,8,14,no,no,yes,298,8
2015,66,210,4,14,yes,no,yes,298,8
1694,33,107,2,14,yes,no,yes,298,8
2395,33,212,8,17,no,no,yes,298,8
4395,50,1100,16,14,no,no,yes,298,8
3244,66,540,16,14,no,no,yes,298,8
2945,66,250,8,15,no,no,yes,298,8
2199,66,340,4,14,no,no,yes,298,8
1890,50,107,2,15,no,no,yes,298,8
2294,33,426,8,14,yes,no,yes,298,8
1745,33,210,4,14,yes,no,yes,298,8
2395,33,340,8,17,no,no,yes,298,8
2395,66,107,4,14,no,no,yes,298,8
1570,33,214,4,14,no,no,yes,298,8
2699,33,345,16,15,no,no,yes,298,8
1895,33,212,8,15,no,no,yes,298,8
1709,33,210,4,15,no,no,yes,298,8
2194,33,214,4,14,yes,no,yes,298,8
1395,25,107,4,14,no,no,yes,298,8
1639,66,130,4,14,no,no,yes,298,8
2095,33,426,8,14,no,no,yes,298,8
2195,33,107,4,14,no,no,yes,298,8
1790,25,214,4,14,no,no,yes,298,8
3044,33,540,16,14,no,no,yes,298,8
2599,50,230,4,14,yes,yes,yes,298,8
1890,33,214,4,15,no,no,yes,298,8
2490,50,426,8,15,no,no,yes,298,8
1749,33,230,4,14,no,no,yes,298,8
1499,33,170,4,14,no,no,yes,298,8
3899,66,345,16,17,no,no,yes,298,8
2470,50,340,8,15,yes,no,yes,298,8
3948,33,345,16,17,yes,no,yes,298,8
1499,25,170,4,14,no,no,yes,298,8
1894,25,214,8,14,yes,no,yes,298,8
4248,66,345,16,17,yes,no,yes,298,8
3048,33,345,16,15,yes,no,yes,298,8
2044,33,214,4,14,no,no,yes,298,8
3595,66,500,16,15,no,no,yes,298,8
1644,25,107,2,14,no,no,yes,298,8
1865,33,250,4,14,yes,no,yes,298,8
1795,33,212,8,14,no,no,yes,298,8
2095,33,340,8,15,no,no,yes,298,8
2694,66,426,8,14,yes,no,yes,298,8
1899,33,230,4,14,no,no,yes,298,8
2425,33,545,8,14,no,no,yes,298,8
2799,66,450,8,15,yes,no,yes,298,8
1795,33,214,8,14,no,no,yes,298,8
2015,33,250,8,15,yes,no,yes,298,8
2895,50,540,16,14,no,no,yes,298,8
1790,25,214,4,15,no,no,yes,298,8
1694,33,107,4,14,yes,no,yes,298,8
1728,25,120,4,14,no,no,yes,298,8
3609,66,527,4,15,no,no,no,298,8
2490,50,426,8,14,no,no,yes,298,8
2075,33,250,8,15,no,no,yes,298,8
2290,66,214,4,15,no,no,yes,298,8
2799,33,240,4,14,no,no,no,298,8
2465,33,250,8,17,no,no,yes,298,8
1790,33,107,2,14,no,no,yes,298,8
3348,66,345,16,15,yes,no,yes,298,8
1399,33,130,4,14,no,no,yes,298,8
1399,25,170,4,14,no,no,yes,298,8
2044,66,107,2,14,no,no,yes,298,8
3044,50,540,16,14,no,no,yes,298,8
1595,33,212,4,15,no,no,yes,298,8
1395,25,107,2,14,no,no,yes,298,8
2348,33,245,8,14,yes,no,yes,298,8
1845,33,250,8,15,no,no,yes,298,8
2394,33,107,4,14,yes,no,yes,298,8
1995,33,214,4,14,no,no,yes,298,8
1945,33,340,8,15,no,no,yes,298,8
1670,33,212,4,14,yes,no,yes,298,8
1470,25,170,4,14,yes,no,yes,298,8
1970,33,212,8,14,yes,no,yes,298,8
3595,66,452,8,14,no,no,yes,298,8
2244,50,214,4,14,no,no,yes,298,8
1599,25,170,4,14,no,no,yes,298,8
3090,66,540,16,14,no,no,yes,298,8
1749,33,170,4,14,no,no,yes,298,8
2144,33,214,4,14,no,no,yes,298,8
1944,50,107,2,14,no,no,yes,298,8
2359,33,340,8,17,no,no,yes,298,8
1848,33,130,4,14,yes,no,yes,298,8
2190,33,426,8,14,no,no,yes,298,8
3194,66,540,16,14,yes,no,yes,298,8
1695,33,107,2,14,no,no,yes,298,8
2744,66,426,8,14,no,no,yes,298,8
2990,50,528,16,14,no,no,yes,246,9
